trial_id,value,state,p_lookback_days,p_buffer_pct,p_entry_hhmm_min,a_fold1_test_calmar,a_fold1_test_return,a_fold1_test_trades,a_fold1_test_mdd,a_fold1_test_win_rate,a_fold1_overfit,a_fold1_monthly_trades,a_fold1_gates_passed,a_fold1_all_pass,a_fold2_test_calmar,a_fold2_test_return,a_fold2_test_trades,a_fold2_test_win_rate,a_fold2_monthly_trades,a_fold2_all_pass,a_fold3_test_return,a_fold3_test_mdd,a_fold3_overfit,a_fold3_gates_passed,a_avg_calmar,a_avg_monthly_trades,a_agg_win_rate,a_agg_gates_passed,a_fold2_test_mdd,a_fold2_overfit,a_fold2_gates_passed,a_fold3_test_calmar,a_fold3_test_trades,a_fold3_test_win_rate,a_fold3_monthly_trades,a_fold3_all_pass,a_avg_overfit,a_agg_trades,a_worst_mdd,a_valid
574,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1480,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
575,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
576,82.89697846701164,TrialState.COMPLETE,210,0.7000000000000001,1440,151.5273707218618,0.21033777947368582,62,-0.01309469675698303,0.5806451612903226,,31.0,5,True,-4.618112079186342,-0.09587640349530135,18,0.2777777777777778,9.0,False,0.29745378876269113,-0.04085186946295328,45.891211267459454,5,82.89697846701164,26.833333333333332,0.5341614906832298,5,-0.09999289220725134,-1.3235648449269393,2,101.78167675835948,81,0.5555555555555556,40.5,True,22.283823211266256,161,-0.09999289220725134,True
577,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
578,97.26530372406364,TrialState.COMPLETE,120,0.7000000000000001,1490,178.1601908343476,0.22595417333397427,58,-0.012413324730454948,0.6379310344827587,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.32461518051382665,-0.04120080536137154,46.13448554775273,5,97.26530372406364,25.333333333333332,0.5789473684210527,5,-0.0862413628551583,-0.8706174421524332,2,118.37462401937077,78,0.5897435897435898,39.0,True,22.631934052800148,152,-0.0862413628551583,True
579,97.26530372406364,TrialState.COMPLETE,120,0.7000000000000001,1490,178.1601908343476,0.22595417333397427,58,-0.012413324730454948,0.6379310344827587,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.32461518051382665,-0.04120080536137154,46.13448554775273,5,97.26530372406364,25.333333333333332,0.5789473684210527,5,-0.0862413628551583,-0.8706174421524332,2,118.37462401937077,78,0.5897435897435898,39.0,True,22.631934052800148,152,-0.0862413628551583,True
580,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
581,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
582,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
583,84.85809958756276,TrialState.COMPLETE,120,0.30000000000000004,1490,163.6960215608302,0.20903795715690765,66,-0.012009433713104834,0.6060606060606061,,33.0,5,True,-4.268890058402523,-0.06781006904516484,20,0.3,10.0,False,0.2974254648202985,-0.04369297110485729,37.85131552641332,5,84.85809958756276,28.0,0.5535714285714286,5,-0.08211107449459076,-1.27617233173687,2,95.14716726026063,82,0.573170731707317,41.0,True,18.287571597338225,168,-0.08211107449459076,True
584,97.26530372406364,TrialState.COMPLETE,120,0.7000000000000001,1490,178.1601908343476,0.22595417333397427,58,-0.012413324730454948,0.6379310344827587,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.32461518051382665,-0.04120080536137154,46.13448554775273,5,97.26530372406364,25.333333333333332,0.5789473684210527,5,-0.0862413628551583,-0.8706174421524332,2,118.37462401937077,78,0.5897435897435898,39.0,True,22.631934052800148,152,-0.0862413628551583,True
585,97.26530372406364,TrialState.COMPLETE,120,0.7000000000000001,1490,178.1601908343476,0.22595417333397427,58,-0.012413324730454948,0.6379310344827587,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.32461518051382665,-0.04120080536137154,46.13448554775273,5,97.26530372406364,25.333333333333332,0.5789473684210527,5,-0.0862413628551583,-0.8706174421524332,2,118.37462401937077,78,0.5897435897435898,39.0,True,22.631934052800148,152,-0.0862413628551583,True
586,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
587,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
588,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
589,99.48103971979151,TrialState.COMPLETE,210,0.8,1490,199.80069482226958,0.24327046014877807,55,-0.012413324730454948,0.6181818181818182,,27.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,45.505382944723074,5,99.48103971979151,24.666666666666668,0.5675675675675675,5,-0.0862413628551583,-1.351601706297996,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.076890619212538,148,-0.0862413628551583,True
590,99.48103971979151,TrialState.COMPLETE,210,0.8,1490,199.80069482226958,0.24327046014877807,55,-0.012413324730454948,0.6181818181818182,,27.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,45.505382944723074,5,99.48103971979151,24.666666666666668,0.5675675675675675,5,-0.0862413628551583,-1.351601706297996,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.076890619212538,148,-0.0862413628551583,True
591,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
592,99.48103971979151,TrialState.COMPLETE,210,0.8,1490,199.80069482226958,0.24327046014877807,55,-0.012413324730454948,0.6181818181818182,,27.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,45.505382944723074,5,99.48103971979151,24.666666666666668,0.5675675675675675,5,-0.0862413628551583,-1.351601706297996,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.076890619212538,148,-0.0862413628551583,True
593,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
594,99.48103971979151,TrialState.COMPLETE,210,0.8,1490,199.80069482226958,0.24327046014877807,55,-0.012413324730454948,0.6181818181818182,,27.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,45.505382944723074,5,99.48103971979151,24.666666666666668,0.5675675675675675,5,-0.0862413628551583,-1.351601706297996,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.076890619212538,148,-0.0862413628551583,True
595,75.53507627403876,TrialState.COMPLETE,60,0.8,1490,103.39935326881809,0.19267404389812492,60,-0.016859123805523357,0.6,,30.0,5,True,-4.70282775033678,-0.08588221562456144,17,0.29411764705882354,8.5,False,0.3385707673132641,-0.04126596612245537,64.71464010106995,5,75.53507627403876,26.0,0.5641025641025641,5,-0.09019138281573638,-0.7610413401030336,2,127.90870330363495,79,0.5949367088607594,39.5,True,31.976799380483456,156,-0.09019138281573638,True
596,99.48103971979151,TrialState.COMPLETE,210,0.8,1490,199.80069482226958,0.24327046014877807,55,-0.012413324730454948,0.6181818181818182,,27.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,45.505382944723074,5,99.48103971979151,24.666666666666668,0.5675675675675675,5,-0.0862413628551583,-1.351601706297996,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.076890619212538,148,-0.0862413628551583,True
597,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
598,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
599,92.50093758243032,TrialState.COMPLETE,210,0.6000000000000001,1490,188.2983068885365,0.23420961814634067,58,-0.012413324730454948,0.6206896551724138,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,36.20005380911804,5,92.50093758243032,25.333333333333332,0.5657894736842105,5,-0.0862413628551583,-1.4017386943180647,2,93.94340954028196,78,0.5769230769230769,39.0,True,17.399157557399988,152,-0.0862413628551583,True
600,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
601,92.50093758243032,TrialState.COMPLETE,210,0.6000000000000001,1490,188.2983068885365,0.23420961814634067,58,-0.012413324730454948,0.6206896551724138,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,36.20005380911804,5,92.50093758243032,25.333333333333332,0.5657894736842105,5,-0.0862413628551583,-1.4017386943180647,2,93.94340954028196,78,0.5769230769230769,39.0,True,17.399157557399988,152,-0.0862413628551583,True
602,92.50093758243032,TrialState.COMPLETE,210,0.6000000000000001,1490,188.2983068885365,0.23420961814634067,58,-0.012413324730454948,0.6206896551724138,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,36.20005380911804,5,92.50093758243032,25.333333333333332,0.5657894736842105,5,-0.0862413628551583,-1.4017386943180647,2,93.94340954028196,78,0.5769230769230769,39.0,True,17.399157557399988,152,-0.0862413628551583,True
603,92.50093758243032,TrialState.COMPLETE,210,0.6000000000000001,1470,188.2983068885365,0.23420961814634067,58,-0.012413324730454948,0.6206896551724138,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,36.20005380911804,5,92.50093758243032,25.333333333333332,0.5657894736842105,5,-0.0862413628551583,-1.4017386943180647,2,93.94340954028196,78,0.5769230769230769,39.0,True,17.399157557399988,152,-0.0862413628551583,True
604,75.00732319543789,TrialState.COMPLETE,240,0.6000000000000001,1470,135.81746372755916,0.18828811857840289,54,-0.012413324730454948,0.6111111111111112,,27.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,43.63191714223926,5,75.00732319543789,24.666666666666668,0.5608108108108109,5,-0.0862413628551583,-1.5513547720492233,2,93.94340954028196,78,0.5769230769230769,39.0,True,21.04028118509502,148,-0.0862413628551583,True
605,75.00732319543789,TrialState.COMPLETE,240,0.6000000000000001,1470,135.81746372755916,0.18828811857840289,54,-0.012413324730454948,0.6111111111111112,,27.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,43.63191714223926,5,75.00732319543789,24.666666666666668,0.5608108108108109,5,-0.0862413628551583,-1.5513547720492233,2,93.94340954028196,78,0.5769230769230769,39.0,True,21.04028118509502,148,-0.0862413628551583,True
606,75.00732319543789,TrialState.COMPLETE,240,0.6000000000000001,1470,135.81746372755916,0.18828811857840289,54,-0.012413324730454948,0.6111111111111112,,27.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,43.63191714223926,5,75.00732319543789,24.666666666666668,0.5608108108108109,5,-0.0862413628551583,-1.5513547720492233,2,93.94340954028196,78,0.5769230769230769,39.0,True,21.04028118509502,148,-0.0862413628551583,True
607,79.89000042412927,TrialState.COMPLETE,240,0.7000000000000001,1470,141.0275769352829,0.19323506622470288,52,-0.012413324730454948,0.6153846153846154,,26.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,43.09126407234702,5,79.89000042412927,24.166666666666668,0.5655172413793104,5,-0.0862413628551583,-1.2285878055912807,2,103.3813280186324,77,0.5844155844155844,38.5,True,20.93133813337787,145,-0.0862413628551583,True
608,88.93079125095143,TrialState.COMPLETE,180,0.7000000000000001,1470,168.14994941574938,0.21753657571795282,57,-0.012413324730454948,0.631578947368421,,28.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,46.047750555742944,5,88.93079125095143,25.0,0.5733333333333334,5,-0.0862413628551583,-0.9015458553332961,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.573102350204824,150,-0.0862413628551583,True
609,79.89000042412927,TrialState.COMPLETE,240,0.7000000000000001,1470,141.0275769352829,0.19323506622470288,52,-0.012413324730454948,0.6153846153846154,,26.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,43.09126407234702,5,79.89000042412927,24.166666666666668,0.5655172413793104,5,-0.0862413628551583,-1.2285878055912807,2,103.3813280186324,77,0.5844155844155844,38.5,True,20.93133813337787,145,-0.0862413628551583,True
610,79.89000042412927,TrialState.COMPLETE,240,0.7000000000000001,1470,141.0275769352829,0.19323506622470288,52,-0.012413324730454948,0.6153846153846154,,26.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,43.09126407234702,5,79.89000042412927,24.166666666666668,0.5655172413793104,5,-0.0862413628551583,-1.2285878055912807,2,103.3813280186324,77,0.5844155844155844,38.5,True,20.93133813337787,145,-0.0862413628551583,True
611,88.93079125095143,TrialState.COMPLETE,180,0.7000000000000001,1470,168.14994941574938,0.21753657571795282,57,-0.012413324730454948,0.631578947368421,,28.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,46.047750555742944,5,88.93079125095143,25.0,0.5733333333333334,5,-0.0862413628551583,-0.9015458553332961,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.573102350204824,150,-0.0862413628551583,True
612,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1500,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
613,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
614,88.93079125095143,TrialState.COMPLETE,180,0.7000000000000001,1500,168.14994941574938,0.21753657571795282,57,-0.012413324730454948,0.631578947368421,,28.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,46.047750555742944,5,88.93079125095143,25.0,0.5733333333333334,5,-0.0862413628551583,-0.9015458553332961,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.573102350204824,150,-0.0862413628551583,True
615,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1500,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
616,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
617,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1500,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
618,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1500,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
619,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
620,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
621,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
622,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
623,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
624,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
625,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
626,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
627,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
628,83.53452746778588,TrialState.COMPLETE,210,0.1,1490,178.02676020982184,0.22100430108830915,66,-0.012009433713104834,0.5757575757575758,,33.0,5,True,-4.397472021492107,-0.10986946461582703,22,0.2727272727272727,11.0,False,0.2632904319576881,-0.0436488120668477,63.83819020115175,5,83.53452746778588,28.5,0.5263157894736842,5,-0.11619894870393217,-1.3009184610112012,2,76.97429421502788,83,0.5542168674698795,41.5,True,31.268635870070273,171,-0.11619894870393217,True
629,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1480,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
630,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1480,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
